date,massif,risque1,evolurisque1,altitude,risque2,evolurisque2,risque_maxi,00_temps,00_mer_de_nuages,00_limite_pluie_neige,00_isotherme_0,00_isotherme_moins_10,00_altitude_vent_1,00_altitude_vent_2,00_direction_vent_altitude_1,00_vitesse_vent_altitude_1,00_direction_vent_altitude_2,00_vitesse_vent_altitude_2,06_temps,06_mer_de_nuages,06_limite_pluie_neige,06_isotherme_0,06_isotherme_moins_10,06_altitude_vent_1,06_altitude_vent_2,06_direction_vent_altitude_1,06_vitesse_vent_altitude_1,06_direction_vent_altitude_2,06_vitesse_vent_altitude_2,12_temps,12_mer_de_nuages,12_limite_pluie_neige,12_isotherme_0,12_isotherme_moins_10,12_altitude_vent_1,12_altitude_vent_2,12_direction_vent_altitude_1,12_vitesse_vent_altitude_1,12_direction_vent_altitude_2,12_vitesse_vent_altitude_2,precipitation_neige_veille_altitude,precipitation_neige_veille_epaisseur
2022-11-08,CERDAGNE-CANIGOU,1.0,2.0,2500.0,1.0,3.0,1.0,Brume,Non,Sans objet,3900,5200,2000,3000,SW,20,W,60,Brume,Non,Sans objet,3600,5000,2000,3000,_,0,SW,40,Brume,Non,Sans objet,3600,5000,2000,3000,SW,10,SW,50,1800,0
2022-11-07,CERDAGNE-CANIGOU,1.0,2.0,2500.0,1.0,3.0,1.0,Beau temps,Non,Sans objet,3400,4900,2000,3000,_,0,W,20,Beau temps,Non,Sans objet,3500,4800,2000,3000,W,10,NW,20,Beau temps,Non,Sans objet,3600,4900,2000,3000,_,0,S,10,1800,0
2022-11-06,CERDAGNE-CANIGOU,1.0,2.0,2500.0,1.0,3.0,1.0,Beau temps,Non,Sans objet,3600,5200,2000,3000,NW,10,NW,30,Beau temps,Non,Sans objet,3800,5200,2000,3000,SW,10,W,20,Beau temps,Non,Sans objet,3800,5300,2000,3000,NE,10,W,20,1800,0
2022-11-05,CERDAGNE-CANIGOU,1.0,2.0,2500.0,1.0,3.0,1.0,Averses de neige,Non,1400,1800,4100,2000,3000,NW,40,NW,100,Peu nuageux,Non,Sans objet,2900,4700,2000,3000,NW,30,N,80,Beau temps,Non,Sans objet,3100,5400,2000,3000,NW,10,N,50,1800,5
2022-11-04,CERDAGNE-CANIGOU,1.0,2.0,2500.0,1.0,3.0,1.0,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données
2022-11-03,CERDAGNE-CANIGOU,1.0,2.0,2500.0,1.0,3.0,1.0,Peu nuageux,Non,Sans objet,3600,5000,2000,3000,W,10,W,30,Brume,Non,Sans objet,3600,5000,2000,3000,W,30,W,40,Très nuageux,Non,Sans objet,3200,5200,2000,3000,W,30,W,50,1800,0
2022-11-02,CERDAGNE-CANIGOU,1.0,2.0,2500.0,1.0,3.0,1.0,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données
2022-06-09,CERDAGNE-CANIGOU,1.0,2.0,2500.0,1.0,3.0,1.0,Beau temps,Non,Sans objet,4400,6000,2000,3000,NW,10,NW,60,Beau temps,Non,Sans objet,4400,6100,2000,3000,W,20,NW,40,Peu nuageux,Non,Sans objet,4600,6200,2000,3000,NW,20,N,50,1800,0
2022-06-08,CERDAGNE-CANIGOU,1.0,2.0,2500.0,1.0,3.0,1.0,Brume,Non,Sans objet,4000,5500,2000,3000,W,10,W,50,Brume,Non,Sans objet,3800,5700,2000,3000,W,20,W,60,Variable,Non,Sans objet,3900,5900,2000,3000,NE,10,W,30,1800,0
2022-06-07,CERDAGNE-CANIGOU,1.0,2.0,2500.0,1.0,3.0,1.0,Variable,Non,Sans objet,3600,5500,2000,3000,_,0,W,50,Peu nuageux,Non,Sans objet,3600,5300,2000,3000,W,10,W,60,Peu nuageux,Non,Sans objet,3700,5600,2000,3000,_,0,W,40,1800,0
